Fecha de inicio,Fecha de finalización,Tipo de respuesta,Dirección IP,Progreso,Duración (en segundos),Finalizado,Fecha registrada,ID de respuesta,Apellido del destinatario,Nombre del destinatario,Correo electrónico del destinatario,Referencia a datos externos,Latitud de la ubicación,Longitud de la ubicación,Canal de la distribución,Idioma del usuario,1. Nivel socioeconómico al que usted pertenece,2. Situación laboral actual - Selected Choice,3. Ocupación para la que está capacitada,4. Ubicación geográfica - Selected Choice,4. Ubicación geográfica - Otra ciudad - Texto,5. ¿Qué porcentaje máximo de los ingresos mensuales familiares puede pagar a sus trabajadoras del  hogar?,6. Nivel de escolaridad,7. Identidad sexual con la que usted se reconoce​,8. Edad,"9. ¿Platica con sus vecinos, familiares o amigos sobre las condiciones laborales de sus trabajadoras del hogar (salarios, horarios, tareas, desempeño, etc.)?",10. ¿En qué tipo de información se apoya para establecer el salario de las empleadas? (puede elegir una o más opciones) - Selected Choice,11. ¿Quién define el salario y la contratación de las trabajadoras del hogar?,12. El salario que usted ofrece se encuentra:,13. ¿Cómo considera al salario que ofrece? (puede elegir una o más opciones),14. ¿Qué criterios considera más importantes para establecer que su empleada tiene un buen desempeño laboral? (puede elegir una o más opciones),15. Motivos por los que alguna vez ha tenido que despedir a  alguna empleada (puede elegir una o más opciones),16. ¿En qué condiciones considera pertinente ajustar los salarios?​ (puede elegir una o más opciones),17. ¿Qué tipo de decisiones toma la empleada al momento de establecer la relación laboral? (puede elegir una o más opciones),18. ¿Qué tan seguido realiza ajustes a los salarios? (puede elegir una o más opciones),19. ¿Qué suele hacer para conseguir a sus trabajadoras del hogar? (puede elegir una o más opciones),20. ¿Qué criterios son los más importantes al momento de contratar a una empleada? (puede elegir una o más opciones),21. ¿A qué tipo de recomendaciones le da más importancia? (puede elegir una o más opciones),22. ¿Qué tipo de empleo le ofrece a sus trabajadoras del hogar?,23. ¿Cuántas trabajadoras del hogar suele tener en casa al mismo tiempo? ​,24. ¿Ofrece algún tipo de prestación laboral? (puede elegir una o más opciones),25. ¿Considera usted que las prestaciones del IMSS (servicios médicos y pensión laboral) son convenientes para sus trabajadoras del hogar? (puede elegir una o más opciones),26. ¿Bajo qué condiciones estaría dispuesta a registrar a su empleada en el IMSS? (puede elegir una o más opciones)
StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q1.2,Q1.3,Q1.4,Q1.4_5_TEXT,Q1.5,Q1.6,Q1.7,Q1.8,Q2.1,Q2.2,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q4.1,Q4.2,Q4.3,Q4.4,Q4.5,Q4.6,Q4.7,Q5.1,Q5.2,Q5.3
15/04/2023 17:57,15/04/2023 18:03,0,201.162.246.118,100,383,1,15/04/2023 18:03,R_yCtQWLr2ku4NbdT,,,,,19.6093,-99.0611,anonymous,ES,2,4,2,2,,1,4,2,2,3,6,1,3,4,4,1,5,3,5,1,2,1,4,1,3,3,9
15/04/2023 17:57,15/04/2023 18:10,0,189.156.227.194,100,766,1,15/04/2023 18:10,R_2fdmjqsYRTDjMf0,,,,,19.0631,-98.2217,anonymous,ES,2,3,2,4,,5,4,2,4,4,6,1,2,"1,4","1,7",5,4,1,3,1,2,1,5,2,"1,2,3,5,6,7,8","3,5","7,9,10"
15/04/2023 18:07,15/04/2023 18:13,0,200.68.138.5,100,332,1,15/04/2023 18:13,R_eboi3QyqqS2coHT,,,,,20.6336,-103.4555,anonymous,ES,2,4,2,2,,5,4,2,2,3,2,3,2,1,"1,2",3,"2,5","1,3",1,"1,2","2,5,6","1,2",2,1,"5,6,7,9",2,"2,3"
15/04/2023 18:13,15/04/2023 18:19,0,187.213.45.217,100,396,1,15/04/2023 18:19,R_3CUHwOkUbtZWNpk,,,,,20.6326,-103.4122,anonymous,ES,2,2,2,2,,5,4,2,2,3,2,3,2,1,1,3,4,1,1,1,2,3,2,1,"1,4,5,6,7",4,4
15/04/2023 18:14,15/04/2023 18:22,0,189.203.106.213,100,505,1,15/04/2023 18:22,R_3HnJYqdSWxb7zfN,,,,,20.7495,-103.4651,anonymous,ES,2,3,2,2,,5,4,2,4,3,5,1,2,1,1,5,4,2,2,2,"2,4",1,3,1,"5,6,7,8",4,1
15/04/2023 19:11,15/04/2023 19:16,0,177.249.169.243,100,292,1,15/04/2023 19:16,R_2zXXTIXBGqSEHUb,,,,,20.6762,-103.3469,anonymous,ES,2,5,2,2,,4,5,2,2,3,2,3,3,"2,4","1,5,7",3,4,"1,3",3,1,2,1,3,1,"1,4,5,6,8",4,10
15/04/2023 19:16,15/04/2023 19:22,0,189.203.206.90,100,389,1,15/04/2023 19:22,R_2zqDijUY6s1iQ0O,,,,,20.6762,-103.3469,anonymous,ES,3,3,2,2,,3,4,2,4,1,7,1,2,2,1,2,4,2,3,1,2,1,4,1,5,3,4
15/04/2023 19:25,15/04/2023 19:30,0,189.203.106.64,100,314,1,15/04/2023 19:30,R_6Ybk9qJnJ9nniN3,,,,,20.7495,-103.4651,anonymous,ES,3,4,2,2,,1,4,2,3,3,2,3,2,2,1,2,2,"1,2,4",3,1,2,1,4,1,"5,7",3,1
15/04/2023 19:28,15/04/2023 19:33,0,189.203.103.203,100,297,1,15/04/2023 19:33,R_1IW0LUMgUYGdhdK,,,,,20.7495,-103.4651,anonymous,ES,2,5,2,2,,1,5,2,2,3,2,1,3,4,"1,2","1,2,3",5,"3,4","3,5",1,"1,4",1,4,1,3,3,6
15/04/2023 19:37,15/04/2023 19:44,0,177.226.140.165,100,386,1,15/04/2023 19:44,R_XHSTLFqmMVFvKhP,,,,,19.0287,-98.2043,anonymous,ES,2,4,3,4,,3,4,2,3,1,5,1,2,1,3,3,2,1,1,"1,3","1,2,4,6",2,1,1,5,5,"1,4,8"
15/04/2023 19:47,15/04/2023 19:57,0,189.163.98.49,100,589,1,15/04/2023 19:57,R_278MFMG2cJvWVEY,,,,,20.6336,-103.4555,anonymous,ES,2,2,2,2,,1,4,2,2,4,2,1,2,1,"1,2,5,7","1,2","1,2,4","1,3",1,1,"2,4,5",1,2,1,"1,5,6,7,8,9","3,4","7,8"
15/04/2023 20:31,15/04/2023 20:40,0,177.241.40.217,100,539,1,15/04/2023 20:40,R_1ItQwN9YExT8M6t,,,,,20.6381,-103.348,anonymous,ES,2,3,1,2,,3,5,2,5,1,"1,6",1,2,"1,2","1,2,4,5,6",1,4,1,1,1,"1,2,6",1,4,1,"1,5",1,4
15/04/2023 20:54,15/04/2023 21:03,0,189.163.28.242,100,593,1,15/04/2023 21:03,R_1MXKu7M6ZMmev1s,,,,,20.7246,-103.4264,anonymous,ES,2,5,2,2,,1,4,2,3,4,4,1,2,"1,3",1,2,4,"1,3",3,1,"2,4",1,4,1,"4,5,6,8",4,3
15/04/2023 21:10,15/04/2023 21:18,0,189.156.251.224,100,494,1,15/04/2023 21:18,R_8HPEOLWtncH18wV,,,,,19.0287,-98.2043,anonymous,ES,3,4,3,4,,3,4,2,4,1,2,4,2,1,1,2,2,1,3,1,"2,6",1,5,1,10,4,"8,9"
15/04/2023 21:38,15/04/2023 21:46,0,189.203.97.134,100,494,1,15/04/2023 21:46,R_qXclAV0GRxlyGit,,,,,20.7495,-103.4651,anonymous,ES,3,4,1,2,,4,4,2,3,4,1,1,2,4,"1,5",1,1,4,1,"1,2","2,3,4","1,2,6",3,1,"1,5,6,7,8",3,7
15/04/2023 22:26,15/04/2023 22:35,0,187.201.249.111,100,582,1,15/04/2023 22:35,R_1rBwr5BGNavW3qq,,,,,20.7495,-103.4651,anonymous,ES,2,2,2,2,,1,4,2,3,3,2,1,2,1,"1,2,4,5,6,7","2,3",4,"1,3",1,1,"2,4,6","1,6",1,2,"1,2,3,4,5,6,8",4,"1,4,10"
15/04/2023 22:51,15/04/2023 23:00,0,187.213.213.133,100,534,1,15/04/2023 23:00,R_1S2iG0WslMU36UN,,,,,20.6336,-103.4555,anonymous,ES,2,6,2,2,,2,4,2,2,3,"2,4",3,2,2,"1,2",2,4,2,3,1,"2,4",1,2,1,"5,6,7,8",2,"4,5"
15/04/2023 23:07,15/04/2023 23:11,0,189.203.97.222,100,237,1,15/04/2023 23:11,R_2QAuYCIOc0lf3Lr,,,,,20.6336,-103.4555,anonymous,ES,2,5,1,2,,1,4,2,5,3,2,1,2,2,"1,2,7",2,4,1,1,1,"2,4",1,3,1,"1,3,6",1,9
15/04/2023 23:12,15/04/2023 23:17,0,187.191.8.28,100,299,1,15/04/2023 23:17,R_2zOv1xKjxDCOO15,,,,,20.7495,-103.4651,anonymous,ES,2,5,2,2,,4,4,2,2,1,1,3,2,1,"1,2,3,4,5,6","2,3",2,"1,3",3,5,"1,2,3,4,5,6",1,3,1,"1,3,7",3,"1,2,4,6"
15/04/2023 23:13,15/04/2023 23:21,0,189.169.153.195,100,484,1,15/04/2023 23:21,R_29aAPn1SfPKk1FO,,,,,20.6762,-103.3469,anonymous,ES,2,5,4,2,,1,4,2,5,3,2,1,2,1,"1,2,3","1,2,3,4",2,"1,4","3,5","2,3","2,4","1,3,5",4,1,"1,5,8",4,"4,9"
16/04/2023 01:07,16/04/2023 01:16,0,189.163.58.152,100,527,1,16/04/2023 01:16,R_vHX8EADs3NLQIVj,,,,,20.6326,-103.4122,anonymous,ES,2,2,2,2,,3,4,2,4,4,2,1,2,"1,2","1,2,3",2,5,"3,4",3,"1,5",5,4,4,1,"1,3,5,8",2,"4,9"
16/04/2023 03:34,16/04/2023 03:41,0,189.203.100.2,100,382,1,16/04/2023 03:41,R_4UELr722705OaMV,,,,,20.6762,-103.3469,anonymous,ES,2,5,4,2,,3,4,2,2,1,1,1,2,2,"1,4,5,7",5,5,1,1,1,"2,4,6","1,6",4,1,10,4,4
16/04/2023 06:53,16/04/2023 07:02,0,177.241.100.86,100,528,1,16/04/2023 07:02,R_CkRso3MUE5hPPVf,,,,,19.0436,-98.1981,anonymous,ES,4,5,1,4,,1,4,2,5,3,2,1,2,2,"1,2,4",5,1,1,1,1,"2,5,6",6,4,1,"1,5",3,"4,9"
16/04/2023 08:10,16/04/2023 08:18,0,187.148.122.115,100,463,1,16/04/2023 08:18,R_3GpHZQQUJvmiRYn,,,,,18.8512,-97.1183,anonymous,ES,3,5,2,5,Veracruz ,2,5,1,3,1,2,3,2,2,"1,7",2,"1,2","2,3",3,1,2,"1,6",3,1,"1,8",5,"4,8,9"
16/04/2023 08:45,16/04/2023 08:53,0,189.183.26.196,100,454,1,16/04/2023 08:53,R_d4o1wLjixpCPoxX,,,,,19.0436,-98.1981,anonymous,ES,2,5,2,4,,5,5,2,4,3,"2,4,6",3,2,"1,2,3,4","1,2,6","1,2,3","1,2,4","1,2,3,4",3,"1,2","4,5",1,3,1,"1,3,5,6,8","1,3","1,7,8,9"
16/04/2023 10:00,16/04/2023 10:08,0,187.251.242.192,100,473,1,16/04/2023 10:08,R_1Nwu1yVV8wrhwFh,,,,,19.5412,-99.1666,anonymous,ES,2,4,2,4,,2,5,2,4,4,"1,2",1,2,4,"1,2,5,6,7",2,"2,4,5","1,2,3","1,2,4","1,2","2,4,5,6","1,3,5,6",3,1,"1,2,5,6,7,8,9","1,2,3,4,5","5,7,9"
16/04/2023 10:30,16/04/2023 10:45,0,189.156.227.194,100,886,1,16/04/2023 10:45,R_2rua60lP4ACjVIS,,,,,19.0631,-98.2217,anonymous,ES,2,4,2,4,,2,5,1,4,4,1,2,2,2,2,2,4,3,3,"1,2","2,4","1,3,6",3,1,"1,2,5,6,7",4,"1,5,7"
16/04/2023 14:56,16/04/2023 15:06,0,189.131.103.75,100,616,1,16/04/2023 15:06,R_Zelhk59gYsRDz1v,,,,,19.3698,-99.2074,anonymous,ES,2,5,2,1,,4,4,1,5,3,2,2,2,1,"1,3",5,"2,4","2,4",1,"1,4",2,1,1,2,"1,2,3,5,6,7,8,9","1,2,3","1,2"
16/04/2023 17:17,16/04/2023 17:24,0,200.68.167.67,100,403,1,16/04/2023 17:24,R_20UUnnvZ8xQ5tp3,,,,,20.6762,-103.3469,anonymous,ES,1,5,2,2,,3,5,2,2,3,2,3,2,4,"1,5,7",2,5,"3,4",1,1,"2,6",1,4,1,"1,3,6",1,"1,6,9"
16/04/2023 20:52,16/04/2023 21:02,0,189.245.155.61,100,619,1,16/04/2023 21:02,R_1QosBEcT801MPjA,,,,,19.2928,-99.1612,anonymous,ES,2,3,2,1,,4,4,1,5,3,2,2,2,1,1,5,2,1,1,1,2,"1,6",4,1,"1,3,5,6",4,"1,4,6"
16/04/2023 21:02,16/04/2023 21:12,0,189.190.183.180,100,618,1,16/04/2023 21:12,R_21cDaUdsQroC82e,,,,,18.4647,-97.4257,anonymous,ES,2,5,4,4,,4,4,2,4,3,2,1,2,1,"1,7","2,4",4,1,1,2,"2,4,6",1,4,1,"1,3,5,8",3,7
16/04/2023 21:06,16/04/2023 21:25,0,200.119.180.178,100,1139,1,16/04/2023 21:25,R_2wh55HoLsnoXxVG,,,,,14.6358,-90.6094,anonymous,ES,2,5,2,1,,2,5,2,4,3,"1,4,5",1,2,1,"1,2,5,7","1,2",2,"1,3,4",1,"1,2","2,4,6",1,4,1,"1,5,6,7,8",4,"1,3,5"
17/04/2023 04:59,17/04/2023 05:34,0,189.190.238.166,100,2103,1,17/04/2023 05:34,R_2rZu76PCuu66wyE,,,,,19.0348,-98.2172,anonymous,ES,3,2,2,4,,2,1,2,5,3,2,1,2,4,1,1,4,4,1,1,2,1,4,1,"1,8",2,3
17/04/2023 09:45,17/04/2023 09:57,0,189.203.89.227,100,710,1,17/04/2023 09:57,R_24iWJmrWG4uPEkk,,,,,19.4326,-99.1332,anonymous,ES,2,6,1,5,"Chilpancingo de los Bravo, Guerrero ",2,4,1,3,1,4,3,2,1,1,5,4,1,1,2,6,1,1,3,"1,2,4,5,6,8",4,3
17/04/2023 11:19,17/04/2023 11:28,0,189.157.195.124,100,551,1,17/04/2023 11:28,R_3KvTW9WpJUP77K5,,,,,21.9332,-100.0087,anonymous,ES,3,4,3,5,San Luis potosi ,1,3,2,4,1,3,1,2,1,1,1,4,2,1,3,4,1,4,1,"1,6",3,1
17/04/2023 11:30,17/04/2023 11:39,0,187.227.52.182,100,547,1,17/04/2023 11:39,R_1kMiJqvPXjWFUKs,,,,,17.5657,-99.4945,anonymous,ES,3,4,9,5,Chilpancingo. Gro,2,4,2,4,1,"2,3",1,3,4,"1,2,3,4,5,6",1,4,3,3,"1,2","1,2,6","1,2",3,1,"2,3",3,9
17/04/2023 12:28,17/04/2023 12:34,0,189.202.182.237,100,345,1,17/04/2023 12:34,R_2asQ2N4pNzHHm4e,,,,,17.5433,-99.5118,anonymous,ES,3,4,2,5,,1,4,2,3,3,3,4,3,2,1,2,2,1,5,1,2,1,4,1,10,4,4
17/04/2023 12:36,17/04/2023 12:43,0,201.175.203.165,100,385,1,17/04/2023 12:43,R_3dYcAtaqldEVb32,,,,,19.2018,-96.1295,anonymous,ES,4,4,2,5,Chilpancingo guerrero,1,4,2,3,1,3,1,2,4,1,2,2,4,1,1,2,1,3,1,"1,5",3,"4,9"
17/04/2023 12:39,17/04/2023 12:46,0,187.227.255.235,100,424,1,17/04/2023 12:46,R_3lS0xhFhRnuW4pp,,,,,17.5445,-99.4975,anonymous,ES,2,4,3,5,,2,4,2,4,4,6,3,3,4,"2,5","2,3",5,3,3,1,"2,4",1,3,1,10,4,4
17/04/2023 12:55,17/04/2023 12:58,0,164.163.191.24,100,198,1,17/04/2023 12:58,R_3WNUQwpp4a54mjv,,,,,17.972,-102.2371,anonymous,ES,3,2,4,5,,1,3,2,1,1,3,3,3,1,1,1,2,2,3,1,"1,2",2,3,1,10,4,1
17/04/2023 13:09,17/04/2023 13:19,0,189.203.89.35,100,584,1,17/04/2023 13:19,R_6M7O4Qwz1nO8yWJ,,,,,19.4326,-99.1332,anonymous,ES,2,3,2,1,,3,4,2,5,4,"1,7",1,2,1,"1,3,7",5,1,"2,4",3,"1,2",2,1,4,1,"1,3,5,7","3,5","1,8,9"
17/04/2023 13:17,17/04/2023 13:21,0,187.226.203.95,100,283,1,17/04/2023 13:21,R_2YMrt9KDasE91CT,,,,,17.5657,-99.4945,anonymous,ES,3,8,3,5,,2,4,2,4,3,2,1,3,4,7,1,4,4,1,1,2,1,4,1,"1,3",4,"7,9"
17/04/2023 13:58,17/04/2023 14:02,0,189.163.151.174,100,273,1,17/04/2023 14:02,R_3Mh4h9hz2lOOtEa,,,,,20.7246,-103.4264,anonymous,ES,2,3,1,2,,3,4,2,5,1,2,1,2,1,"1,2,3,5,6",5,1,1,3,1,"2,5,6",1,3,1,"1,5,6,7,8,9",1,"3,4"
17/04/2023 14:20,17/04/2023 14:24,0,187.253.120.179,100,247,1,17/04/2023 14:24,R_1Ow4LITfeQeeOvL,,,,,18.9009,-99.1704,anonymous,ES,3,4,2,5,,1,4,2,3,3,2,1,1,2,1,1,4,1,2,1,2,"5,6",4,1,1,3,6
17/04/2023 15:41,17/04/2023 15:56,0,164.163.191.24,100,881,1,17/04/2023 15:56,R_2tfiqxDFySxxHZX,,,,,17.972,-102.2371,anonymous,ES,3,9,3,5,,1,3,2,3,1,2,1,2,4,"1,3",1,2,1,1,"1,5","2,6",1,2,1,"1,6,7",1,9
17/04/2023 15:42,17/04/2023 15:45,0,187.217.155.146,100,186,1,17/04/2023 15:45,R_2Xjv1ezwFuSz8q3,,,,,19.4326,-99.1332,anonymous,ES,3,4,1,1,,2,4,2,1,4,2,2,2,1,"2,7",2,2,1,2,1,"1,4",1,3,1,10,5,1
17/04/2023 15:47,17/04/2023 15:52,0,189.217.18.238,100,267,1,17/04/2023 15:52,R_D698zXDFvlvT0zL,,,,,19.4944,-99.0915,anonymous,ES,3,5,4,1,,1,4,2,2,4,7,1,3,4,1,5,5,4,5,1,2,1,4,1,10,3,4
17/04/2023 15:51,17/04/2023 16:02,0,200.68.167.52,100,617,1,17/04/2023 16:02,R_1OwvPUGhr2yP34L,,,,,20.6762,-103.3469,anonymous,ES,4,5,6,5,,1,2,1,3,4,2,3,2,"1,2",2,1,5,3,5,1,4,1,3,1,"1,3,7,8",1,3
17/04/2023 16:15,17/04/2023 16:25,0,189.187.21.35,100,623,1,17/04/2023 16:25,R_2a8fojKexeFZvAd,,,,,20.6858,-101.3664,anonymous,ES,3,4,2,5,,5,4,2,2,3,4,1,2,1,"1,2,4",5,"3,4","3,4",3,1,"1,2,5,6","2,5",4,1,10,3,4
17/04/2023 16:15,17/04/2023 16:23,0,38.7.19.17,100,478,1,17/04/2023 16:23,R_3P7fYqKoISg6ytl,,,,,18.0884,-102.3752,anonymous,ES,3,5,2,5,,2,4,1,3,1,2,3,2,4,"1,5",1,4,1,2,1,"2,6",1,4,1,"1,5",3,7
17/04/2023 16:20,17/04/2023 16:22,0,164.163.191.24,100,149,1,17/04/2023 16:22,R_spwnLlbxIybOLmh,,,,,17.972,-102.2371,anonymous,ES,2,1,2,5,,1,4,2,1,1,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17/04/2023 17:05,21/04/2023 12:39,0,187.225.40.40,100,329609,1,21/04/2023 12:39,R_1QFRv88nTEIqEAH,,,,,19.5211,-96.9223,anonymous,ES,2,3,1,5,,2,4,1,5,4,7,3,2,1,4,3,4,3,2,1,6,1,5,1,"1,5,8",4,3
17/04/2023 18:29,17/04/2023 18:40,0,187.227.54.80,100,661,1,17/04/2023 18:40,R_1o4RM3Asd15IEg2,,,,,17.5578,-99.509,anonymous,ES,2,5,2,5,,5,5,2,4,3,2,4,3,4,7,5,4,3,3,1,2,4,2,1,"1,5,6,7,8",2,4
17/04/2023 19:25,17/04/2023 19:40,0,187.194.166.28,100,894,1,17/04/2023 19:40,R_3ksOH52gZHGOL07,,,,,19.0348,-98.2172,anonymous,ES,3,4,2,4,,5,4,1,4,3,"1,2",3,3,1,1,2,2,4,1,1,2,1,4,1,"1,5","3,5",6
18/04/2023 07:51,18/04/2023 08:01,0,200.68.170.81,100,609,1,18/04/2023 08:01,R_3HRqeWkgWTivpR4,,,,,19.0359,-98.2279,anonymous,ES,3,4,2,5,Guerrero ,1,5,2,3,3,3,1,3,4,1,1,1,3,1,1,2,1,3,1,"1,7",4,4
18/04/2023 09:54,18/04/2023 10:00,0,200.68.170.2,100,389,1,18/04/2023 10:00,R_CjiX09hH2GMcjZf,,,,,19.0359,-98.2279,anonymous,ES,2,6,2,5,,2,4,2,4,4,6,1,2,1,7,5,2,1,1,1,2,1,5,1,"2,5,6,7,8",4,"4,7"
18/04/2023 10:56,18/04/2023 11:01,0,187.213.97.247,100,327,1,18/04/2023 11:01,R_sSWyjBW8n85EbqV,,,,,20.7495,-103.4651,anonymous,ES,2,5,2,2,,2,5,2,4,3,1,1,3,3,"1,2",5,4,4,1,1,2,"1,6",4,1,"6,7",4,9
18/04/2023 13:32,18/04/2023 13:41,0,201.141.38.55,100,519,1,18/04/2023 13:41,R_3R7mpjRBXdL4PZ4,,,,,19.3028,-99.1505,anonymous,ES,2,2,2,1,,3,4,2,4,1,4,1,2,1,2,2,4,1,1,2,2,1,3,2,1,1,10
18/04/2023 13:40,18/04/2023 16:20,0,201.163.112.194,100,9607,1,18/04/2023 16:20,R_12zCFyhBHmEK6Oo,,,,,19.3624,-99.2074,anonymous,ES,2,4,2,1,,2,4,2,4,4,6,1,2,4,"1,6,7",2,2,"3,4",1,2,2,1,3,1,"1,5,6,7",3,5
18/04/2023 13:57,18/04/2023 14:03,0,189.203.48.226,100,359,1,18/04/2023 14:03,R_3n6mido3hUoyxGd,,,,,19.4326,-99.1332,anonymous,ES,2,5,2,1,,5,4,2,4,3,5,2,3,3,1,5,4,1,1,"1,2","2,4",1,1,1,"1,2,5,6,8",1,"1,4"
18/04/2023 13:57,18/04/2023 14:02,0,189.131.50.43,100,303,1,18/04/2023 14:02,R_1g5WwqwZOGBrMJn,,,,,19.3624,-99.2074,anonymous,ES,2,4,1,1,,5,4,2,4,4,7,1,2,4,1,5,4,3,1,1,"2,6","1,6",1,1,"1,2,5,6,8",3,2
18/04/2023 14:11,18/04/2023 14:44,0,187.130.117.1,100,2028,1,18/04/2023 14:44,R_Pvs4hZI2RoLQf73,,,,,17.983,-92.9135,anonymous,ES,2,4,2,4,,3,5,2,3,1,3,1,2,1,"1,2,3,5",2,2,3,1,4,6,"2,3",3,1,"1,3,7",4,"1,3"
18/04/2023 14:14,18/04/2023 14:24,0,200.68.183.54,100,583,1,18/04/2023 14:24,R_SPsYaqWfBu85ynf,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,1,,3,4,2,4,2,1,1,3,2,1,"1,2","1,4",3,1,"1,2","2,4,5,6","1,2",3,2,"1,2,5,6,7,8","2,4","1,4,6"
18/04/2023 14:31,18/04/2023 14:39,0,189.216.168.79,100,507,1,18/04/2023 14:39,R_1CwtF8OlExPbvIK,,,,,19.4326,-99.1332,anonymous,ES,2,6,2,1,,3,4,2,4,4,"1,2",3,2,1,"1,2,3,4,5,6,7","2,3","1,2,4","1,2,3",1,"1,2,3","2,4,5,6",1,5,1,"1,2,4,5,6,7,8,9",4,10
18/04/2023 14:40,18/04/2023 14:46,0,200.68.183.187,100,399,1,18/04/2023 14:46,R_3oyZ4BoiLGv1nyL,,,,,19.4326,-99.1332,anonymous,ES,2,5,1,1,,3,4,2,4,1,2,1,3,1,"1,2,5,7",2,2,3,1,1,2,1,1,2,"1,2,5,6",1,4
18/04/2023 14:44,18/04/2023 14:49,0,139.178.73.156,100,285,1,18/04/2023 14:49,R_O8Ub2dQAtelQTip,,,,,52.2973,4.7946,anonymous,ES,2,2,2,5,Colima,5,4,2,4,3,2,1,2,4,"1,2",2,1,3,1,1,2,1,2,2,"1,5,6,8",3,2
18/04/2023 14:58,18/04/2023 15:04,0,201.124.116.254,100,353,1,18/04/2023 15:04,R_21Au8VOfOBTWDOR,,,,,19.42,-99.1663,anonymous,ES,2,2,2,1,,2,4,2,4,1,2,1,2,4,1,2,4,1,1,1,2,1,3,1,6,3,4
18/04/2023 15:12,18/04/2023 15:24,0,189.131.141.112,100,727,1,18/04/2023 15:24,R_3iKJb2lvVaxbwI1,,,,,19.3624,-99.2074,anonymous,ES,2,4,2,1,,3,4,2,4,3,2,1,3,4,"1,2",5,4,"2,3,4",5,1,2,"1,6",4,1,5,4,9
18/04/2023 15:21,18/04/2023 15:29,0,201.141.36.239,100,515,1,18/04/2023 15:30,R_3JI5hIwikW8xhCb,,,,,19.2928,-99.1612,anonymous,ES,2,5,1,1,,2,4,2,4,3,2,1,2,1,"1,2,6","1,2","1,4","1,3",1,"1,2","2,4","1,3,6",4,1,"1,5,7",4,"1,4,8"
18/04/2023 17:13,18/04/2023 17:19,0,189.203.51.160,100,395,1,18/04/2023 17:19,R_3DjRrOK4wQ0fZSD,,,,,19.4326,-99.1332,anonymous,ES,2,4,1,1,,2,4,2,4,1,1,1,2,1,"1,3,4,5,6,7","2,3","1,5","2,3",1,1,2,1,4,1,"1,5,6",2,"2,4,6,7,8,9"
18/04/2023 20:41,18/04/2023 20:46,0,187.169.124.20,100,319,1,18/04/2023 20:46,R_2wp1m6UtvZ7BuWT,,,,,19.3573,-99.0925,anonymous,ES,2,9,9,1,,2,4,2,4,3,2,1,2,1,1,5,2,1,1,1,6,1,2,1,"1,3,4,5,7",4,"1,4"
18/04/2023 21:41,18/04/2023 21:48,0,86.247.251.18,100,469,1,18/04/2023 21:48,R_1Hbg9kbMe0O4QN1,,,,,48.8323,2.4075,anonymous,ES,2,6,3,4,,3,4,2,4,3,"2,4",3,3,"2,3","1,2,5,6,7","2,3",4,1,1,1,"2,4,6",4,1,2,"1,2,4,5,6",4,3
19/04/2023 07:38,19/04/2023 07:52,0,187.191.33.49,100,829,1,19/04/2023 07:52,R_2YtdX7xL5VOckB5,,,,,19.5058,-99.1158,anonymous,ES,2,6,2,4,,3,5,2,4,3,7,1,2,"1,4","1,3","2,3",3,"1,3",1,"1,2","2,4,6",1,1,2,"1,2,5,6,7,8","1,3",10
19/04/2023 07:40,19/04/2023 07:51,0,189.203.98.222,100,644,1,19/04/2023 07:51,R_3HOm8pVEN2jFdRZ,,,,,19.4326,-99.1332,anonymous,ES,3,5,1,1,,1,4,2,4,4,3,1,2,4,"1,4,5,6",1,2,"1,2",1,1,2,"1,2",4,1,"1,5",4,"1,2"
19/04/2023 10:09,19/04/2023 10:37,0,189.190.14.7,100,1629,1,19/04/2023 10:37,R_1f1ylnCyFKePIPj,,,,,19.0436,-98.1981,anonymous,ES,2,6,1,4,,2,5,2,3,4,"5,6",1,2,"2,4","1,2","1,2,3","2,4","1,3,4","1,5","1,2","2,4,5,6",4,5,2,"1,2,4,5,6,8","1,2,4",10
19/04/2023 10:45,19/04/2023 10:56,0,187.191.36.118,100,671,1,19/04/2023 10:56,R_2ZEyiiei2ApBT9N,,,,,19.4326,-99.1332,anonymous,ES,2,5,2,1,,2,5,2,5,4,2,1,2,1,"1,2,3,7","1,2,3","1,2",3,1,1,"1,2,4","1,6",4,1,"1,5,6",1,"4,9"
19/04/2023 10:46,19/04/2023 11:20,0,201.175.220.89,100,2033,1,19/04/2023 11:20,R_2bZOpELyif1bfRM,,,,,19.3422,-99.1789,anonymous,ES,4,2,9,5,Toluca ,2,4,2,4,3,4,1,2,"1,3,4","2,4,7",2,4,1,1,1,"2,4","1,6",3,2,5,4,"1,4,7,8"
